date,Alpha,Beta,Delta,Epsilon,Gamma,Iota,Omicron,location
2022-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.974576271186441,22
2022-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.966101694915255,22
2022-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.9666666666666659,22
2022-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.967479674796748,22
2022-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.977611940298508,22
2022-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.985714285714286,22
2022-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.979020979020979,22
2022-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.971428571428572,22
2022-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.978260869565217,22
2022-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.978102189781022,22
2022-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.9847328244274811,22
2022-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.983193277310925,22
2022-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.982608695652174,22
2022-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.990384615384616,22
2022-12-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22
2022-12-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22
2022-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.991071428571429,22
2022-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.974137931034483,22
2022-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.963636363636363,22
2022-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.956896551724137,22
2022-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.9424460431654671,22
2022-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.936170212765957,22
2022-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.9220779220779219,22
2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
2021-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
2021-01-03,0.0,0.0,0.0,0.0028985507246376,0.0,0.0,0.0,25
2021-01-04,0.0,0.0,0.0,0.0056338028169014,0.0,0.0,0.0,25
2021-01-05,0.0023923444976076,0.0,0.0,0.0047846889952153,0.0,0.0,0.0,25
2021-01-06,0.0039370078740157,0.0,0.0,0.0039370078740157,0.0,0.0,0.0,25
2021-01-07,0.003584229390681,0.0,0.0,0.0053763440860215,0.0,0.0,0.0,25
2021-01-08,0.0031496062992126,0.0,0.0,0.0047244094488189,0.0,0.0,0.0,25
2021-01-09,0.0052173913043478,0.0,0.0,0.0052173913043478,0.0,0.0,0.0,25
2021-01-10,0.0072859744990892,0.0,0.0,0.0036429872495446,0.0,0.0,0.0,25
2021-01-11,0.0076481835564053,0.0,0.0,0.0019120458891013,0.0,0.0,0.0,25
2021-01-12,0.0129589632829374,0.0,0.0,0.0021598272138228,0.0,0.0,0.0,25
2021-01-13,0.0144508670520231,0.0,0.0,0.0028901734104046,0.0,0.0,0.0,25
2021-01-14,0.0171821305841924,0.0,0.0,0.0,0.0,0.0,0.0,25
2021-01-15,0.0245901639344262,0.0,0.0,0.0040983606557377,0.0,0.0,0.0,25
2021-01-16,0.0262172284644195,0.0,0.0037453183520599,0.0037453183520599,0.0,0.0,0.0,25
2021-01-17,0.028673835125448,0.0,0.003584229390681,0.003584229390681,0.0,0.0,0.0,25
2021-01-18,0.0378787878787879,0.0,0.0037878787878787,0.0075757575757575,0.0,0.0,0.0,25
2021-01-19,0.0326086956521739,0.0,0.0036231884057971,0.0072463768115942,0.0,0.0,0.0,25
2021-01-20,0.0398550724637681,0.0,0.0036231884057971,0.0108695652173913,0.0,0.0,0.0,25
2021-01-21,0.03886925795053,0.0,0.0035335689045936,0.0106007067137809,0.0,0.0,0.0,25
2021-01-22,0.0407407407407407,0.0,0.0037037037037037,0.0074074074074074,0.0037037037037037,0.0,0.0,25
2021-01-23,0.036734693877551,0.0,0.0,0.0122448979591837,0.0040816326530612,0.0,0.0,25
2021-01-24,0.0398230088495575,0.0,0.0,0.0132743362831858,0.0044247787610619,0.0,0.0,25
2021-01-25,0.0468085106382979,0.0,0.0,0.0170212765957447,0.0042553191489361,0.0,0.0,25
2021-01-26,0.0633484162895928,0.0,0.0,0.0180995475113122,0.004524886877828,0.0,0.0,25
2021-01-27,0.0756302521008403,0.0042016806722689,0.0,0.0126050420168067,0.0042016806722689,0.0,0.0,25
2021-01-28,0.0807692307692308,0.0038461538461538,0.0,0.0115384615384615,0.0038461538461538,0.0,0.0,25
2021-01-29,0.0774647887323944,0.0070422535211267,0.0,0.0140845070422535,0.0,0.0,0.0,25
2021-01-30,0.0868055555555556,0.0104166666666667,0.0,0.0104166666666667,0.0,0.0,0.0,25
2021-01-31,0.0801393728222996,0.0104529616724739,0.0,0.0139372822299652,0.0,0.0,0.0,25
2021-02-01,0.0792079207920792,0.0099009900990099,0.0,0.0066006600660066,0.0,0.0,0.0,25
2021-02-02,0.0716510903426791,0.0093457943925233,0.0,0.0062305295950155,0.0,0.0031152647975077,0.0,25
2021-02-03,0.0769230769230769,0.0061538461538461,0.0,0.0061538461538461,0.0,0.003076923076923,0.0,25
2021-02-04,0.0894568690095847,0.0063897763578274,0.0,0.0063897763578274,0.0,0.0063897763578274,0.0,25
2021-02-05,0.104430379746835,0.0031645569620253,0.0,0.0063291139240506,0.0,0.0063291139240506,0.0,25
2021-02-06,0.096969696969697,0.0,0.0,0.009090909090909,0.0,0.006060606060606,0.0,25
2021-02-07,0.10233918128655,0.0,0.0,0.0058479532163742,0.0,0.0058479532163742,0.0,25
2021-02-08,0.10427807486631,0.0053475935828877,0.0,0.0133689839572193,0.0,0.0080213903743315,0.0,25
2021-02-09,0.103015075376884,0.007537688442211,0.0,0.0226130653266332,0.0,0.007537688442211,0.0,25
2021-02-10,0.0986238532110092,0.0068807339449541,0.0,0.0229357798165138,0.0,0.0091743119266055,0.0,25
2021-02-11,0.0822898032200358,0.0053667262969588,0.0,0.0214669051878354,0.0,0.0053667262969588,0.0,25
2021-02-12,0.0809859154929577,0.005281690140845,0.0,0.0264084507042254,0.0,0.0070422535211267,0.0,25
2021-02-13,0.0819964349376114,0.0053475935828877,0.0,0.0249554367201426,0.0,0.0071301247771836,0.0,25
2021-02-14,0.0921985815602837,0.0053191489361702,0.0,0.0265957446808511,0.0,0.0088652482269503,0.0,25
2021-02-15,0.0933786078098472,0.0016977928692699,0.0,0.0288624787775891,0.0,0.0067911714770798,0.0,25
2021-02-16,0.114529914529915,0.0,0.0,0.0222222222222222,0.0,0.0068376068376068,0.0,25
2021-02-17,0.112227805695142,0.0,0.0,0.0268006700167504,0.0,0.0050251256281407,0.0,25
2021-02-18,0.14,0.0,0.0,0.032,0.0,0.006,0.0,25
2021-02-19,0.150205761316872,0.0,0.0,0.0308641975308642,0.0,0.0041152263374485,0.0,25
2021-02-20,0.147509578544061,0.0,0.0,0.0325670498084291,0.0,0.0057471264367816,0.0,25
2021-02-21,0.142066420664207,0.0,0.0,0.0387453874538745,0.0,0.003690036900369,0.0,25
2021-02-22,0.169921875,0.0,0.0,0.046875,0.0,0.005859375,0.0,25
2021-02-23,0.191176470588235,0.0018382352941176,0.0,0.0496323529411765,0.0018382352941176,0.0036764705882352,0.0,25
2021-02-24,0.208064516129032,0.0016129032258064,0.0,0.0580645161290323,0.0016129032258064,0.0064516129032258,0.0,25
2021-02-25,0.218298555377207,0.0032102728731942,0.0,0.0674157303370786,0.0016051364365971,0.0080256821829855,0.0,25
2021-02-26,0.221884498480243,0.0030395136778115,0.0,0.0653495440729483,0.0030395136778115,0.0075987841945288,0.0,25
2021-02-27,0.241379310344828,0.0031347962382445,0.0,0.0673981191222571,0.0031347962382445,0.0078369905956112,0.0,25
2021-02-28,0.249211356466877,0.0031545741324921,0.0,0.0615141955835962,0.0031545741324921,0.0094637223974763,0.0,25
2021-03-01,0.25,0.0031645569620253,0.0,0.0617088607594937,0.0063291139240506,0.0094936708860759,0.0,25
2021-03-02,0.243421052631579,0.0016447368421052,0.0,0.0723684210526316,0.006578947368421,0.0131578947368421,0.0,25
2021-03-03,0.24812030075188,0.0018796992481203,0.0,0.0808270676691729,0.0075187969924812,0.018796992481203,0.0,25
2021-03-04,0.249547920433996,0.0,0.0,0.0741410488245931,0.0108499095840868,0.0235081374321881,0.0,25
2021-03-05,0.255208333333333,0.0,0.0,0.0763888888888889,0.0104166666666667,0.0243055555555556,0.0,25
2021-03-06,0.245762711864407,0.0,0.0,0.0711864406779661,0.011864406779661,0.023728813559322,0.0,25
2021-03-07,0.256666666666667,0.0,0.0,0.0716666666666667,0.015,0.0233333333333333,0.0,25
2021-03-08,0.286833855799373,0.0,0.0,0.0705329153605016,0.0156739811912226,0.0250783699059561,0.0,25
2021-03-09,0.309171597633136,0.0,0.0,0.0650887573964497,0.0162721893491124,0.029585798816568,0.0,25
2021-03-10,0.32089552238806,0.0,0.0,0.0522388059701493,0.0194029850746269,0.0253731343283582,0.0,25
2021-03-11,0.341642228739003,0.0,0.0,0.0483870967741935,0.0219941348973607,0.0263929618768328,0.0,25
2021-03-12,0.359712230215827,0.0,0.0,0.0431654676258993,0.0316546762589928,0.0446043165467626,0.0,25
2021-03-13,0.364461738002594,0.0012970168612192,0.0,0.0466926070038911,0.0363164721141375,0.0557717250324254,0.0,25
2021-03-14,0.383874849578821,0.0012033694344163,0.0,0.0481347773766546,0.0336943441636582,0.0553549939831528,0.0,25
2021-03-15,0.383777239709443,0.0012106537530266,0.0,0.0411622276029056,0.0387409200968523,0.0677966101694915,0.0,25
2021-03-16,0.390361445783133,0.0012048192771084,0.0,0.0397590361445783,0.0421686746987952,0.0795180722891566,0.0,25
2021-03-17,0.410588235294118,0.0011764705882352,0.0,0.0376470588235294,0.0423529411764706,0.0917647058823529,0.0,25
2021-03-18,0.426940639269406,0.0011415525114155,0.0,0.0365296803652968,0.0468036529680365,0.0970319634703196,0.0,25
2021-03-19,0.443066516347238,0.0011273957158962,0.0,0.0383314543404735,0.0450958286358512,0.0913190529875987,0.0,25
2021-03-20,0.450937155457552,0.0,0.0,0.0374862183020948,0.0463065049614112,0.0981256890848952,0.0,25
2021-03-21,0.436213991769547,0.0,0.0,0.0329218106995885,0.0668724279835391,0.111111111111111,0.0,25
2021-03-22,0.447154471544715,0.0,0.0,0.0335365853658537,0.0691056910569106,0.114837398373984,0.0,25
2021-03-23,0.449612403100775,0.0,0.0,0.0329457364341085,0.0687984496124031,0.122093023255814,0.0,25
2021-03-24,0.45531914893617,0.0,0.0,0.0314893617021277,0.0731914893617021,0.124255319148936,0.0,25
2021-03-25,0.450660450660451,0.0015540015540015,0.0,0.0303030303030303,0.0745920745920746,0.122766122766123,0.0,25
2021-03-26,0.450274079874706,0.0015661707126076,0.0,0.0274079874706343,0.076742364917776,0.126076742364918,0.0,25
2021-03-27,0.475767366720517,0.0024232633279483,0.0,0.0250403877221325,0.0783521809369952,0.125201938610662,0.0,25
2021-03-28,0.49645390070922,0.0026595744680851,0.00177304964539,0.0274822695035461,0.0673758865248227,0.124113475177305,0.0,25
2021-03-29,0.496509598603839,0.0026178010471204,0.0017452006980802,0.0244328097731239,0.0680628272251309,0.12565445026178,0.0,25
2021-03-30,0.518292682926829,0.0026132404181184,0.0017421602787456,0.0226480836236934,0.0705574912891986,0.117595818815331,0.0,25
2021-03-31,0.545371219065078,0.0027497708524289,0.0018331805682859,0.0229147571035747,0.0678276810265811,0.114573785517874,0.0,25
2021-04-01,0.54207263064659,0.0026572187776793,0.0017714791851195,0.0230292294065545,0.0690876882196634,0.130203720106289,0.0,25
2021-04-02,0.551103843008994,0.0024529844644317,0.0016353229762878,0.0237121831561733,0.07113654946852,0.129190515126738,0.0,25
2021-04-03,0.534524776604387,0.0016246953696182,0.0016246953696182,0.0235580828594639,0.074735987002437,0.134037367993501,0.0,25
2021-04-04,0.53125,0.0016025641025641,0.0,0.0208333333333333,0.0745192307692308,0.139423076923077,0.0,25
2021-04-05,0.531965272296764,0.0015785319652723,0.0007892659826361,0.0205209155485399,0.0812943962115233,0.149960536700868,0.0,25
2021-04-06,0.516666666666667,0.0023809523809523,0.0015873015873015,0.0174603174603175,0.0865079365079365,0.154761904761905,0.0,25
2021-04-07,0.495081967213115,0.0032786885245901,0.001639344262295,0.0155737704918033,0.0942622950819672,0.163934426229508,0.0,25
2021-04-08,0.503062117235346,0.0017497812773403,0.0017497812773403,0.0148731408573928,0.101487314085739,0.163604549431321,0.0,25
2021-04-09,0.492223238792315,0.0018298261665141,0.0027447392497712,0.0109789569990851,0.101555352241537,0.176578225068619,0.0,25
2021-04-10,0.493380406001765,0.0026478375992939,0.0035304501323918,0.0088261253309797,0.105030891438658,0.179170344218888,0.0,25
2021-04-11,0.503759398496241,0.0025062656641604,0.0033416875522138,0.0100250626566416,0.111946532999165,0.172932330827068,0.0,25
2021-04-12,0.497133497133497,0.0024570024570024,0.0032760032760032,0.0122850122850123,0.108927108927109,0.167076167076167,0.0,25
2021-04-13,0.508150248051028,0.0021261516654854,0.0035435861091424,0.0134656272147413,0.111977321048901,0.172927002126152,0.0,25
2021-04-14,0.520670391061453,0.0011173184357541,0.0039106145251396,0.0156424581005587,0.110055865921788,0.173743016759777,0.0,25
2021-04-15,0.527272727272727,0.0011019283746556,0.0055096418732782,0.0148760330578512,0.108539944903581,0.17465564738292,0.0,25
2021-04-16,0.538627768773636,0.0010804970286331,0.0059427336574824,0.015667206915181,0.10913019989195,0.169638033495408,0.0,25
2021-04-17,0.539441450269476,0.0009799118079372,0.005389514943655,0.0156785889269966,0.109750122488976,0.170014698677119,0.0,25
2021-04-18,0.528062469497316,0.0009760858955588,0.0053684724255734,0.0156173743289409,0.110785749145925,0.181551976573939,0.0,25
2021-04-19,0.533390779836277,0.0008616975441619,0.0056010340370529,0.013356311934511,0.118914261094356,0.181818181818182,0.0,25
2021-04-20,0.529103053435114,0.0004770992366412,0.0052480916030534,0.0138358778625954,0.117843511450382,0.186545801526718,0.0,25
2021-04-21,0.527225130890052,0.000523560209424,0.0052356020942408,0.0136125654450262,0.131413612565445,0.186910994764398,0.0,25
2021-04-22,0.529116465863454,0.0005020080321285,0.0050200803212851,0.0125502008032129,0.139558232931727,0.187751004016064,0.0,25
2021-04-23,0.530325084910238,0.0004852013585638,0.0053372149442018,0.0131004366812227,0.143619602134886,0.189228529839884,0.0,25
2021-04-24,0.533822758259046,0.0,0.0062926061877294,0.0125852123754588,0.147876245411641,0.190351337178815,0.0,25
2021-04-25,0.551670146137787,0.0,0.0083507306889352,0.011482254697286,0.146659707724426,0.177974947807933,0.0,25
2021-04-26,0.543203371970495,0.0,0.0105374077976818,0.0110642781875659,0.150684931506849,0.178082191780822,0.0,25
2021-04-27,0.553529686769519,0.0,0.0116877045348294,0.0088826554464703,0.159420289855072,0.163627863487611,0.0,25
2021-04-28,0.552801189885969,0.0,0.0123946455131383,0.0059494298463063,0.160634605850273,0.162617749132375,0.0,25
2021-04-29,0.552738336713996,0.0,0.0116632860040568,0.0050709939148073,0.16632860040568,0.156693711967546,0.0,25
2021-04-30,0.544109878499736,0.0,0.0132065504490227,0.0042260961436872,0.170100369783413,0.156365557316429,0.0,25
2021-05-01,0.537076271186441,0.0,0.0153601694915254,0.0042372881355932,0.179025423728814,0.155190677966102,0.0,25
2021-05-02,0.520043336944745,0.0,0.0157096424702059,0.0037919826652221,0.18851570964247,0.160346695557963,0.0,25
2021-05-03,0.535442296426479,0.0,0.0152314001171646,0.002929115407147,0.192735793790275,0.156414762741652,0.0,25
2021-05-04,0.526683608640407,0.0,0.0152477763659466,0.0025412960609911,0.195044472681067,0.169631512071156,0.0,25
2021-05-05,0.518971848225214,0.0,0.0165238678090575,0.0055079559363525,0.197674418604651,0.16891064871481,0.0,25
2021-05-06,0.515903307888041,0.0006361323155216,0.0178117048346056,0.0076335877862595,0.193384223918575,0.172391857506361,0.0,25
2021-05-07,0.51906916612799,0.0006464124111182,0.0168067226890756,0.0084033613445378,0.195216548157725,0.16677440206852,0.0,25
2021-05-08,0.531654186521443,0.0006807351940095,0.0176991150442478,0.0095302927161334,0.18856364874064,0.162014976174268,0.0,25
2021-05-09,0.536636427076064,0.0013956734124214,0.0188415910676902,0.0097697138869504,0.184228890439637,0.162595952547104,0.0,25
2021-05-10,0.536710719530103,0.0014684287812041,0.0205580029368576,0.0110132158590308,0.190161527165932,0.151248164464023,0.0,25
2021-05-11,0.532717474980754,0.0015396458814472,0.0246343341031563,0.0138568129330254,0.184757505773672,0.142417244033872,0.0,25
2021-05-12,0.550517104216388,0.0023866348448687,0.0294351630867144,0.0103420843277645,0.180588703261734,0.135242641209228,0.0,25
2021-05-13,0.546280991735537,0.0016528925619834,0.0322314049586777,0.0074380165289256,0.185123966942149,0.139669421487603,0.0,25
2021-05-14,0.532710280373832,0.0016992353440951,0.0339847068819031,0.005947323704333,0.193712829226848,0.145284621920136,0.0,25
2021-05-15,0.528656971770744,0.001710863986313,0.0342172797262618,0.0059880239520958,0.197604790419162,0.142001710863986,0.0,25
2021-05-16,0.527415143603133,0.000870322019147,0.0356832027850305,0.0069625761531766,0.201044386422977,0.133159268929504,0.0,25
2021-05-17,0.519230769230769,0.0009157509157509,0.0375457875457875,0.0054945054945054,0.194139194139194,0.144688644688645,0.0,25
2021-05-18,0.532347504621072,0.0009242144177449,0.0388170055452865,0.0036968576709796,0.203327171903882,0.134935304990758,0.0,25
2021-05-19,0.520533880903491,0.0,0.0451745379876797,0.0041067761806981,0.21047227926078,0.131416837782341,0.0,25
2021-05-20,0.525641025641026,0.0,0.0534188034188034,0.0042735042735042,0.208333333333333,0.116452991452991,0.0,25
2021-05-21,0.535714285714286,0.0,0.0580357142857143,0.0033482142857142,0.1953125,0.112723214285714,0.0,25
2021-05-22,0.532043530834341,0.0,0.0616686819830713,0.0036275695284159,0.193470374848851,0.114873035066505,0.0,25
2021-05-23,0.536828963795256,0.0024968789013732,0.0599250936329588,0.0024968789013732,0.192259675405743,0.113607990012484,0.0,25
2021-05-24,0.545189504373178,0.0029154518950437,0.075801749271137,0.0043731778425656,0.190962099125364,0.0932944606413994,0.0,25
2021-05-25,0.532773109243697,0.0100840336134454,0.0840336134453782,0.0033613445378151,0.181512605042017,0.0991596638655462,0.0,25
2021-05-26,0.527724665391969,0.011472275334608,0.0898661567877629,0.0038240917782026,0.177820267686425,0.0898661567877629,0.0,25
2021-05-27,0.520169851380042,0.0148619957537155,0.0912951167728238,0.0042462845010615,0.165605095541401,0.106157112526539,0.0,25
2021-05-28,0.509433962264151,0.0212264150943396,0.0966981132075472,0.0047169811320754,0.186320754716981,0.0990566037735849,0.0,25
2021-05-29,0.514925373134328,0.0248756218905473,0.0995024875621891,0.0024875621890547,0.181592039800995,0.0970149253731343,0.0,25
2021-05-30,0.5,0.0211640211640212,0.111111111111111,0.0026455026455026,0.174603174603175,0.100529100529101,0.0,25
2021-05-31,0.479623824451411,0.0250783699059561,0.109717868338558,0.0,0.184952978056426,0.119122257053292,0.0,25
2021-06-01,0.431578947368421,0.0140350877192982,0.12280701754386,0.0,0.196491228070175,0.133333333333333,0.0,25
2021-06-02,0.431906614785992,0.0155642023346303,0.1284046692607,0.0,0.178988326848249,0.159533073929961,0.0,25
2021-06-03,0.422222222222222,0.0133333333333333,0.142222222222222,0.0,0.195555555555556,0.12,0.0,25
2021-06-04,0.414141414141414,0.005050505050505,0.151515151515152,0.0,0.181818181818182,0.141414141414141,0.0,25
2021-06-05,0.394871794871795,0.0,0.138461538461538,0.0,0.194871794871795,0.148717948717949,0.0,25
2021-06-06,0.419889502762431,0.0,0.12707182320442,0.0,0.18232044198895,0.154696132596685,0.0,25
2021-06-07,0.438144329896907,0.0,0.134020618556701,0.0,0.170103092783505,0.134020618556701,0.0,25
2021-06-08,0.464285714285714,0.0,0.130952380952381,0.0,0.166666666666667,0.119047619047619,0.0,25
2021-06-09,0.448051948051948,0.0,0.123376623376623,0.0,0.175324675324675,0.123376623376623,0.0,25
2021-06-10,0.438356164383562,0.0,0.0958904109589041,0.0,0.178082191780822,0.150684931506849,0.0,25
2021-06-11,0.423841059602649,0.0,0.0993377483443709,0.0,0.165562913907285,0.152317880794702,0.0,25
2021-06-12,0.427536231884058,0.0,0.108695652173913,0.0,0.152173913043478,0.159420289855072,0.0,25
2021-06-13,0.401515151515151,0.0,0.121212121212121,0.0,0.181818181818182,0.151515151515152,0.0,25
2021-06-14,0.342465753424658,0.0,0.116438356164384,0.0068493150684931,0.219178082191781,0.164383561643836,0.0,25
2021-06-15,0.321428571428571,0.0,0.15,0.0071428571428571,0.207142857142857,0.164285714285714,0.0,25
2021-06-16,0.310606060606061,0.0,0.174242424242424,0.0075757575757575,0.189393939393939,0.143939393939394,0.0,25
2021-06-17,0.243697478991597,0.0,0.26890756302521,0.0084033613445378,0.184873949579832,0.134453781512605,0.0,25
2021-06-18,0.230769230769231,0.0,0.307692307692308,0.0096153846153846,0.192307692307692,0.105769230769231,0.0,25
2021-06-19,0.228571428571429,0.0,0.314285714285714,0.0095238095238095,0.19047619047619,0.0952380952380952,0.0,25
2021-06-20,0.23,0.0,0.31,0.01,0.17,0.09,0.0,25
2021-06-21,0.205882352941176,0.0,0.426470588235294,0.0,0.102941176470588,0.0588235294117647,0.0,25
2021-06-22,0.153846153846154,0.0,0.415384615384615,0.0,0.138461538461538,0.0615384615384615,0.0,25
2021-06-23,0.163934426229508,0.0,0.442622950819672,0.0,0.147540983606557,0.0491803278688525,0.0,25
2021-06-24,0.160714285714286,0.0,0.446428571428571,0.0,0.142857142857143,0.0357142857142857,0.0,25
2021-06-25,0.163636363636364,0.0,0.436363636363636,0.0,0.109090909090909,0.0545454545454545,0.0,25
2021-06-26,0.145161290322581,0.0,0.467741935483871,0.0,0.0967741935483871,0.0645161290322581,0.0,25
2021-06-27,0.153846153846154,0.0,0.507692307692308,0.0,0.0923076923076923,0.0615384615384615,0.0,25
2021-06-28,0.1375,0.0,0.55,0.0,0.1125,0.05,0.0,25
2021-06-29,0.134831460674157,0.0,0.573033707865169,0.0,0.0898876404494382,0.0561797752808989,0.0,25
2021-06-30,0.10377358490566,0.0,0.584905660377359,0.0,0.0943396226415094,0.0566037735849057,0.0,25
2021-07-01,0.10655737704918,0.0081967213114754,0.581967213114754,0.0,0.0819672131147541,0.0491803278688525,0.0,25
2021-07-02,0.0979020979020979,0.0069930069930069,0.615384615384615,0.0,0.111888111888112,0.034965034965035,0.0,25
2021-07-03,0.100719424460432,0.0071942446043165,0.62589928057554,0.0,0.115107913669065,0.0287769784172662,0.0,25
2021-07-04,0.0875912408759124,0.0072992700729927,0.635036496350365,0.0,0.116788321167883,0.0291970802919708,0.0,25
2021-07-05,0.082089552238806,0.0074626865671641,0.656716417910448,0.0,0.104477611940299,0.0223880597014925,0.0074626865671641,25
2021-07-06,0.0657894736842105,0.006578947368421,0.717105263157895,0.0,0.0986842105263158,0.006578947368421,0.006578947368421,25
2021-07-07,0.0538922155688623,0.0059880239520958,0.754491017964072,0.0,0.0778443113772455,0.0059880239520958,0.0059880239520958,25
2021-07-08,0.0384615384615385,0.0,0.796703296703297,0.0,0.0769230769230769,0.0054945054945054,0.0054945054945054,25
2021-07-09,0.0273224043715847,0.0,0.841530054644809,0.0,0.0437158469945355,0.0109289617486339,0.0054644808743169,25
2021-07-10,0.0197044334975369,0.0,0.857142857142857,0.0,0.0394088669950739,0.0098522167487684,0.0049261083743842,25
2021-07-11,0.0256410256410256,0.0,0.871794871794872,0.0,0.0299145299145299,0.0085470085470085,0.0042735042735042,25
2021-07-12,0.0268456375838926,0.0,0.88255033557047,0.0,0.023489932885906,0.0067114093959731,0.0,25
2021-07-13,0.0204678362573099,0.0,0.900584795321637,0.0,0.0204678362573099,0.0058479532163742,0.0,25
2021-07-14,0.02,0.0,0.92,0.0,0.0225,0.0025,0.0,25
2021-07-15,0.0209205020920502,0.0,0.930962343096234,0.0,0.0167364016736402,0.00418410041841,0.0,25
2021-07-16,0.0159574468085106,0.0,0.941489361702128,0.0,0.0159574468085106,0.00177304964539,0.0,25
2021-07-17,0.016025641025641,0.0,0.942307692307692,0.0,0.016025641025641,0.0016025641025641,0.0,25
2021-07-18,0.012987012987013,0.0,0.945165945165945,0.0,0.0158730158730159,0.0028860028860028,0.0,25
2021-07-19,0.0072376357056694,0.0,0.955367913148371,0.0,0.014475271411339,0.0036188178528347,0.0,25
2021-07-20,0.0065288356909684,0.0,0.963003264417846,0.0,0.0097932535364526,0.0032644178454842,0.0,25
2021-07-21,0.0049067713444553,0.0,0.968596663395486,0.0,0.0088321884200196,0.0029440628066732,0.0,25
2021-07-22,0.0027173913043478,0.0,0.972826086956522,0.0,0.009963768115942,0.0018115942028985,0.0,25
2021-07-23,0.0017621145374449,0.0,0.974449339207048,0.0,0.0088105726872246,0.0017621145374449,0.0,25
2021-07-24,0.0008591065292096,0.0,0.974226804123711,0.0,0.0111683848797251,0.0017182130584192,0.0,25
2021-07-25,0.0,0.0,0.976903336184773,0.0,0.0111206159110351,0.0008554319931565,0.0,25
2021-07-26,0.0008347245409015,0.0,0.977462437395659,0.0,0.0125208681135225,0.0,0.0,25
2021-07-27,0.000788643533123,0.0,0.970820189274448,0.0,0.0189274447949527,0.0,0.0,25
2021-07-28,0.001556420233463,0.0,0.970428015564202,0.0,0.0163424124513619,0.0,0.0,25
2021-07-29,0.0021913805697589,0.0,0.970051132213294,0.0,0.0160701241782323,0.0,0.0,25
2021-07-30,0.0033534540576794,0.0,0.969148222669349,0.0,0.0154258886653253,0.0,0.0,25
2021-07-31,0.0032258064516129,0.0,0.969677419354839,0.0,0.012258064516129,0.0,0.0,25
2021-08-01,0.0031075201988812,0.0,0.968924798011187,0.0,0.0118085767557489,0.0,0.0,25
2021-08-02,0.0022896393817973,0.0,0.967372638809387,0.0,0.0120206067544362,0.0,0.0,25
2021-08-03,0.002163331530557,0.0,0.971335857220119,0.0,0.0070308274743104,0.0,0.0,25
2021-08-04,0.0015633142261594,0.0,0.970818134445023,0.0,0.0072954663887441,0.0,0.0,25
2021-08-05,0.0015251652262328,0.0,0.970513472292832,0.0,0.0076258261311642,0.0,0.0,25
2021-08-06,0.0010070493454179,0.0,0.971299093655589,0.0,0.0075528700906344,0.0,0.0,25
2021-08-07,0.0014829461196243,0.0,0.970835392980722,0.0,0.009391992090954,0.0,0.0,25
2021-08-08,0.0014513788098693,0.0,0.970972423802613,0.0,0.0091920657958393,0.0,0.0,25
2021-08-09,0.0018717828731867,0.0,0.97613476836687,0.0,0.0065512400561534,0.0,0.0,25
2021-08-10,0.0018132366273798,0.0,0.976881233000906,0.0,0.0067996373526745,0.0,0.0,25
2021-08-11,0.0017497812773403,0.0,0.980752405949256,0.0,0.0061242344706911,0.0,0.0,25
2021-08-12,0.0012562814070351,0.0,0.982412060301508,0.0,0.0037688442211055,0.0,0.0,25
2021-08-13,0.0008213552361396,0.0,0.984804928131417,0.0,0.0032854209445585,0.0,0.0,25
2021-08-14,0.0004048582995951,0.0,0.987449392712551,0.0,0.0016194331983805,0.0,0.0,25
2021-08-15,0.0004020908725371,0.0,0.988339364696421,0.0,0.0016083634901487,0.0,0.0,25
2021-08-16,0.0,0.0,0.989109295993777,0.0,0.0015558148580318,0.0,0.0,25
2021-08-17,0.0003987240829346,0.0,0.990430622009569,0.0,0.0007974481658692,0.0,0.0,25
2021-08-18,0.0003865481252415,0.0,0.989949748743719,0.0,0.0011596443757247,0.0,0.0,25
2021-08-19,0.0003963535473642,0.0,0.991280221957986,0.0,0.0011890606420927,0.0,0.0,25
2021-08-20,0.0003930817610062,0.0,0.98938679245283,0.0,0.0011792452830188,0.0,0.0,25
